Data,Gerdau preferenciais,Gerdau Metalúrgica preferenciais,Vale,Usiminas,CSN,ArcelorMittal Brasil
10/16/2018,13.43869019,10.28170681,44.16698837,8.458046913,8.453016281,51.00582504
10/17/2018,13.35573483,10.24980164,45.00898743,8.432442665,8.427983284,50.76432037
10/18/2018,12.84971046,10.02645874,43.24843216,8.24467659,8.185992241,49.54713821
10/19/2018,12.53448009,9.675492287,43.27139664,8.278816223,8.177648544,47.98218155
10/22/2018,13.09857368,9.98657608,44.67984772,8.918930054,8.344537735,48.75500107
10/23/2018,13.00732327,10.07431793,43.43979645,8.705558777,8.094202995,48.15606689
10/24/2018,12.4183445,9.667515755,41.6639328,8.278816223,7.702007771,44.56247711
10/25/2018,12.75016403,9.898833275,41.80171204,8.449513435,7.760420322,44.56247711
10/26/2018,13.09857368,10.07431793,42.55952072,8.586071014,7.760420322,42.6594162
10/29/2018,12.97414207,9.922763824,40.64587402,8.560466766,7.443328381,43.98286057
10/30/2018,13.10687065,10.05836296,41.23527145,8.84211731,7.743731022,43.08446503
10/31/2018,13.48846245,10.34551907,43.40917587,8.773838043,7.985722542,44.35961151
11/1/2018,13.62119007,10.47314262,44.01388931,8.637280464,8.069167137,44.35961151
11/5/2018,14.05255699,10.40933132,44.0368576,8.697024345,8.26943779,45.66373825
11/6/2018,14.09403133,10.48111916,43.80721664,8.475118637,8.102545738,46.03082657
11/7/2018,13.6875515,10.56088352,44.08278656,8.372698784,8.194336891,46.03082657
11/8/2018,13.3391428,10.48111916,43.64647293,8.278816223,8.177648544,46.03082657
11/9/2018,13.3723259,10.48111916,41.83233643,8.551932335,7.994067192,45.46087646
11/12/2018,12.80823231,10.01050663,41.98542404,8.278816223,7.793799877,44.19538879
11/13/2018,12.68379974,10.0025301,43.07238388,8.031304359,7.702007771,44.19538879
11/14/2018,12.56766415,9.731328964,42.2227211,7.809397221,7.693664551,44.19538879
11/16/2018,13.46357536,10.25777531,42.98052216,8.355629921,8.05247879,44.19538879
11/19/2018,13.39721203,10.2178936,42.38346481,7.971561432,7.868900299,44.19538879
11/21/2018,12.73357391,9.787164688,41.74047852,7.860607147,7.56849575,44.19538879
11/22/2018,12.86743546,9.948401451,41.36540222,7.732584476,7.468361855,44.19538879
11/23/2018,12.48258209,9.650111198,38.54085922,7.357051373,7.201336861,42.0411644
11/26/2018,12.38218689,9.521120071,38.36480713,7.280236721,7.051134109,42.0411644
11/27/2018,12.29852295,9.63398838,38.21170807,7.442399502,7.142925739,42.0411644
11/28/2018,12.6080761,9.642048836,40.03350449,7.4167943,7.226369858,42.0411644
11/29/2018,12.6331768,9.787164688,39.80386734,7.66430521,7.326503754,42.0411644
11/30/2018,12.95109558,9.811350822,40.41623688,7.98009634,7.401605606,42.16674805
12/3/2018,13.51164246,10.18219852,41.41898727,8.355629921,7.660285473,42.16674805
12/4/2018,13.22718811,10.14188862,40.4774704,8.005701065,7.4349823,42.16674805
12/5/2018,13.3861475,10.26281643,40.41623688,8.099584579,7.460017204,42.16674805
12/6/2018,13.23555374,10.15801239,40.03350449,7.937423229,7.501739502,42.16674805
12/7/2018,13.11005878,9.972587585,39.26039124,7.68137598,7.251402378,42.16674805
12/10/2018,12.82560062,9.851656914,38.42604446,7.425330639,7.076167583,42.16674805
12/11/2018,12.95109558,9.875844002,38.73222351,7.46800375,7.234714031,42.16674805
12/12/2018,12.88416576,9.883906364,38.5561676,7.988631248,7.610219002,41.56781387
12/13/2018,12.83396816,9.851656914,38.73222351,8.236141205,7.56849575,41.29732895
12/14/2018,12.65827465,9.787164688,38.94655609,8.005701065,7.57683897,40.98820496
12/17/2018,12.6331768,9.706542969,39.22977448,8.355629921,7.752075195,40.98820496
12/18/2018,12.73357391,9.803287506,39.37520981,8.193468094,7.727042675,40.98820496
12/19/2018,12.67500877,9.746853828,38.28060532,8.278816223,7.718697071,40.98820496
12/20/2018,12.17302799,9.351819992,38.12751389,7.894747257,7.460017204,39.9352417
12/21/2018,12.30688953,9.31151104,38.9312439,7.860607147,7.351538658,39.66476059
12/26/2018,12.37381935,9.827472687,38.60974884,7.809397221,7.201336861,39.02718353
12/27/2018,12.06426716,9.5049963,37.89022064,7.68137598,7.142925739,39.02718353
12/28/2018,12.3989172,9.867782593,39.03841019,7.869143009,7.376570702,39.02718353
1/2/2019,12.71684074,10.01289654,39.10730362,8.330024719,7.685319424,39.02718353
1/3/2019,12.6331768,9.79522419,37.50749207,8.150793076,7.777108669,39.02718353
1/4/2019,12.96782875,9.980648994,39.94930649,8.628746986,8.135925293,39.02718353
1/7/2019,13.00129414,10.0532074,39.73497772,8.645814896,8.15261364,39.02718353
1/8/2019,13.01802826,10.00483513,40.11771011,8.404256821,8.177648544,39.77101898
1/9/2019,13.3861475,10.19832134,41.09749222,8.679525375,8.244404793,40.42790985
1/10/2019,13.04312706,10.06126881,40.64587402,8.885975838,8.327849388,40.42790985
1/11/2019,12.73357391,9.79522419,40.09474564,8.756943703,8.227712631,39.64543915
1/14/2019,12.71684074,9.908091545,40.26314545,8.49027729,8.15261364,39.64543915
1/15/2019,12.46584797,9.714607239,40.07177734,8.378450394,8.027446747,39.64543915
1/16/2019,12.49094677,9.714607239,40.30142212,8.593502045,8.294469833,39.64543915
1/17/2019,12.59134483,9.916155815,41.51084137,8.584900856,8.27778244,39.64543915
1/18/2019,12.95946312,9.956463814,41.91653442,8.550492287,8.211025238,39.64543915
1/21/2019,12.96782875,10.03708267,42.3145752,8.645114899,8.286125183,39.64543915
1/22/2019,12.94273186,10.00483513,42.16148758,8.395654678,8.169301987,38.86296082
1/23/2019,13.09332561,10.21444702,42.59778976,8.361246109,8.611562729,38.86296082
1/24/2019,13.37777996,10.35149765,42.98052216,8.430064201,8.65328598,39.32664871
1/28/2019,13.08495903,10.29506493,32.42483902,8.361246109,8.16095829,39.32664871
1/29/2019,13.08495903,10.27894115,32.71571732,8.344041824,8.37791729,41.0075264
1/30/2019,13.51164246,10.44017982,35.67038727,8.516083717,8.661632538,41.0075264
1/31/2019,13.09332561,10.23863029,34.82838821,8.438666344,8.511428833,40.81432343
2/1/2019,13.21882153,10.31925106,35.40248489,8.335439682,8.427983284,40.81432343
2/4/2019,13.37777996,10.37568378,34.2007103,8.412859917,8.261092186,41.60645676
2/5/2019,13.31921673,10.48048782,34.07823563,8.430064201,8.244404793,41.60645676
2/6/2019,12.82560062,10.27087975,32.50138855,8.042967796,7.768764496,41.60645676
2/7/2019,12.74193954,10.10157871,31.8354435,8.120386124,7.944000244,41.60645676
2/8/2019,12.8423357,10.23863029,33.03721237,8.275224686,8.219368935,41.60645676
2/11/2019,12.92599869,10.23863029,32.16458511,8.24081707,8.027446747,38.79533768
2/12/2019,12.96782875,10.35149765,33.90983582,8.24081707,8.244404793,38.79533768
2/13/2019,13.0765934,10.44017982,34.82073212,8.275224686,8.327849388,38.79533768
2/14/2019,13.16025639,10.41599369,34.95085907,8.318236351,8.453016281,38.79533768
2/15/2019,12.95109558,10.30312634,35.1192627,8.085979462,8.461360931,41.27800751
2/18/2019,13.00966358,10.30312634,34.63702011,8.060173988,8.586529732,41.27800751
2/19/2019,13.00129414,10.27087975,34.82073212,7.931141853,8.478051186,41.27800751
2/20/2019,13.21882153,10.38374615,35.05802155,7.982753277,8.795143127,41.27800751
2/21/2019,12.6331768,10.16607285,34.73652649,8.171999931,9.621253014,41.40359116
2/22/2019,12.70010853,10.27087975,35.96892166,8.533288956,10.3472271,41.40359116
2/25/2019,12.77540302,10.21444702,36.06842804,8.782749176,10.93134594,41.40359116
2/26/2019,12.95109558,10.30312634,36.12966537,8.653717995,11.00644588,41.40359116
2/27/2019,12.90926552,10.21444702,35.84645081,8.498879433,10.58087349,41.40359116
2/28/2019,12.66664124,10.06126881,36.05311966,8.309633255,10.91465664,41.97354507
3/1/2019,12.57461262,10.10157871,35.77755737,8.344041824,11.55718422,41.97354507
3/6/2019,12.57461262,9.988711357,36.78030777,8.275224686,12.64197445,41.97354507
3/7/2019,12.40616322,9.865902901,37.40032959,8.283828735,12.29984856,41.97354507
3/8/2019,12.38931847,9.833395004,37.39267349,8.318236351,11.48208523,41.97354507
3/11/2019,12.54934502,9.947169304,38.18109894,8.602104187,12.14964867,41.97354507
3/12/2019,12.35562992,9.955296516,38.24998856,8.619309425,11.82421112,41.97354507
3/13/2019,12.61672497,10.02030849,38.80877686,8.688126564,12.92568779,41.97354507
3/14/2019,12.43143272,9.955296516,38.81642914,8.980597496,12.85058784,41.97354507
3/15/2019,12.72621346,10.15846539,38.69395065,8.731136322,13.02582455,41.97354507
3/18/2019,13.07153225,10.36163521,38.62506485,8.920383453,13.60159683,41.18140793
3/19/2019,13.34947109,10.45915699,39.72732544,9.393499374,13.08423615,41.18140793
3/20/2019,13.155756,10.31287384,38.70161057,9.221456528,13.26781559,41.18140793
3/21/2019,13.1894455,10.353508,38.95420837,8.989199638,13.00078964,41.18140793
3/22/2019,12.58303356,9.987805367,38.31122208,8.63651371,12.48342991,39.68408203
3/25/2019,12.52407742,9.995931625,37.9284935,8.799952507,12.43336201,39.68408203
3/26/2019,12.83570576,10.07719803,38.48727798,8.817156792,13.21774769,37.47189713
3/27/2019,12.33878517,9.947169304,37.96676636,8.163397789,12.54184151,39.0658226
3/28/2019,12.53250122,9.833395004,37.73712921,8.326839447,13.08423615,38.15776443
3/29/2019,12.75148201,9.914662361,38.98482513,8.63651371,13.55987644,38.70840073
4/1/2019,13.54318619,10.52417088,40.26314545,8.791352272,14.11895847,38.70840073
4/2/2019,13.54318619,10.56480312,39.52064896,8.344041824,14.08557796,39.51985168
4/3/2019,13.47580719,10.68670559,39.63546371,8.335439682,14.29419327,39.51985168
4/4/2019,13.64425564,10.66232586,39.92634583,8.326839447,14.16902447,42.13776779
4/5/2019,13.28209305,10.40227032,39.78855896,8.29242897,14.02716923,42.13776779
4/8/2019,13.34947109,10.36163521,40.86785889,8.163397789,14.31088448,42.13776779
4/9/2019,13.13891315,10.2397356,40.07177734,8.085979462,13.95206738,41.31665039
4/10/2019,13.07995415,10.05281734,39.62015915,8.103182793,13.44305134,41.31665039
4/11/2019,12.79359341,10.01218319,39.64312363,7.965549946,13.01747894,41.31665039
4/12/2019,12.64199066,10.16659069,39.40583038,7.89673233,13.47642994,41.31665039
4/15/2019,12.44827461,9.792759895,39.29101181,7.802110195,13.53483868,42.39859009
4/16/2019,12.70094681,9.882155418,40.64587402,7.69888401,13.0341692,42.39859009
4/17/2019,12.61672497,9.792759895,39.99523544,7.578455925,12.8088665,42.39859009
4/18/2019,12.57461071,9.817140579,40.24783707,7.75909853,12.74211025,42.39859009
4/22/2019,12.59145737,9.971549988,39.26805115,7.716087341,12.39998341,42.39859009
4/23/2019,12.40616322,9.695239067,39.74263,7.664475441,12.67535305,42.39859009
4/24/2019,12.29667377,9.548957825,38.54851913,7.446791172,12.30819511,42.39859009
4/25/2019,12.27982807,9.581465721,38.52555466,7.542150974,12.10792542,42.07014465
4/26/2019,12.10295773,9.46768856,38.59444046,7.464129925,12.37494946,42.07014465
4/29/2019,12.11980438,9.46768856,38.46431351,7.464129925,12.61138821,42.21504974
4/30/2019,11.91766644,9.443309784,38.34949493,7.481467247,12.68993759,41.84796143
5/2/2019,11.79133034,9.25639534,37.46156311,7.325422764,12.12264347,41.84796143
5/3/2019,11.98504448,9.451436043,38.57913589,7.689527035,13.09408665,40.79500198
5/6/2019,11.85871124,9.362042427,38.01269531,7.611504555,13.03914642,40.79500198
5/7/2019,11.97662449,9.353914261,38.0433197,7.334091663,12.98420715,38.19640732
5/8/2019,12.21244812,9.743999481,37.50749207,7.438122749,13.06661797,38.19640732
5/9/2019,11.99346828,9.581465721,37.15538406,7.377438545,13.04830456,38.19640732
5/10/2019,11.91766644,9.42705822,37.85960007,7.308084965,13.17649651,35.81999969
5/13/2019,11.63130569,9.183254242,36.30571747,7.091356754,12.55384159,34.77669907
5/14/2019,11.74922085,9.313282013,36.42819595,7.065348148,13.12155724,33.67543411
5/15/2019,11.72395229,9.313282013,36.70376205,6.891965866,13.12155724,34.05578232
5/16/2019,11.57234859,9.150745392,35.51729965,6.675237179,13.7258997,33.21562576
5/17/2019,11.57234859,9.248267174,36.52770233,6.839951515,14.09216785,33.37193298
5/20/2019,11.66546822,9.379098892,35.78520966,6.943981171,14.09216785,32.55131149
5/21/2019,12.09721088,9.624411583,36.29040909,7.308084965,15.21844292,32.55131149
5/22/2019,12.09721088,9.640767097,36.32868195,7.325422764,15.69459438,32.55131149
5/23/2019,11.80938435,9.321860313,36.60424423,7.065348148,15.52061462,32.55131149
5/24/2019,11.72472763,9.321860313,36.97932434,7.108694553,15.77700233,32.55131149
5/27/2019,11.69933128,9.305506706,38.41838837,7.134701729,16.66520309,32.55131149
5/28/2019,11.97022915,9.419985771,38.46431351,7.160710335,15.96013737,31.71114922
5/29/2019,11.8940382,9.526286125,38.0433197,7.160710335,15.30085087,31.71114922
5/30/2019,11.80938435,9.509932518,38.28060532,7.221393585,15.47482967,29.30790329
5/31/2019,11.74165916,9.436338425,37.50749207,7.108694553,15.14519119,29.30790329
6/3/2019,11.80091667,9.362745285,37.37735748,6.935311794,14.72397995,28.67289925
6/4/2019,11.7331934,9.444516182,37.59169388,7.178047657,15.37410831,28.67289925
6/5/2019,11.60621071,9.289151192,37.04056168,7.160710335,14.81554604,28.67289925
6/6/2019,11.55541801,9.256444931,37.35439301,7.143370628,15.20012856,28.67289925
6/7/2019,11.76705456,9.387276649,37.24723434,7.455460072,15.19097328,28.67289925
6/10/2019,11.97869301,9.591703415,37.00228882,7.542150974,15.78615761,28.67289925
6/11/2019,12.33424377,9.804306984,39.36756134,7.81089592,16.68351555,28.67289925
6/12/2019,12.24112511,9.763422012,39.41348648,7.628843307,15.74953175,28.67289925
6/13/2019,12.401968,9.77159977,39.68904877,7.741542816,15.67628002,28.67289925
6/14/2019,12.14800262,9.648944855,39.34459686,7.507475376,15.35579395,28.67289925
6/17/2019,12.0294857,9.616234779,38.42604446,7.455460072,14.98952484,28.67289925
6/18/2019,12.478158,9.92696476,39.80386734,7.611504555,15.46567249,32.1312294
6/19/2019,12.6644001,9.951493263,40.03350449,7.507475376,15.20012856,32.1312294
6/21/2019,12.88450241,10.13139248,40.14067078,7.533481598,15.10856247,32.1312294
6/24/2019,12.80831242,10.13956833,40.1100502,7.576828957,15.05362225,32.1312294
6/25/2019,12.48662376,10.12321472,39.32928467,7.342761993,14.72397995,32.1312294
6/26/2019,12.77445126,10.12321472,39.48237991,7.446791172,14.79723454,33.41101074
6/27/2019,12.68979645,10.12321472,39.57423019,7.516144276,15.08109093,33.41101074
6/28/2019,12.86757183,10.22133827,39.6660881,7.750210285,15.30085087,33.41101074
7/1/2019,12.72365856,10.25404644,41.06688309,7.698194981,15.55724144,33.41101074
7/2/2019,12.39350319,9.967848778,39.33693695,7.611504555,15.04446507,33.02023697
7/3/2019,12.60514259,10.02508831,39.26039124,7.819564819,15.45651627,33.02023697
7/4/2019,12.95222664,10.37670231,39.55126572,8.202633858,15.49314404,33.02023697
7/5/2019,13.01148605,10.29493237,38.54851913,8.402275085,15.2916975,32.28753662
7/8/2019,12.99455452,10.35217285,39.00014114,8.376235008,15.78615761,31.84792137
7/10/2019,12.96069241,10.42576599,39.90338135,8.298114777,15.78615761,30.66583633
7/11/2019,12.64746666,10.18045235,39.8421402,8.211314201,15.73121738,30.07967949
7/12/2019,12.46122742,10.22133827,39.65843582,8.185274124,15.63049412,30.99799347
7/15/2019,12.63900089,10.27857685,40.33203506,8.089793205,15.84109783,31.37899399
7/16/2019,12.52048492,10.14774513,40.60760117,8.159234047,16.11580086,31.37899399
7/17/2019,12.36810589,9.943318367,40.33203506,8.133194923,15.8136282,31.37899399
7/18/2019,12.2665205,9.951493263,40.25548935,8.14187336,16.12495995,30.24575424
7/19/2019,12.13953686,9.845191956,40.35500336,8.14187336,16.08833122,30.24575424
7/22/2019,11.86017609,9.747070313,40.14832306,7.97695303,15.89604187,30.24575424
7/23/2019,11.90250492,9.673473358,39.62015915,7.898832798,15.63964939,30.24575424
7/24/2019,11.72472763,9.558994293,38.77049637,7.785992622,15.02615356,30.24575424
7/25/2019,11.61467648,9.640767097,38.64802933,7.551631451,14.95289707,30.24575424
7/26/2019,11.64853859,9.624411583,38.44900513,7.655791759,15.06278038,30.24575424
7/29/2019,11.76705456,9.648944855,38.4719696,7.681832314,14.98952484,30.24575424
7/30/2019,11.92790031,9.681651115,38.28060532,7.655791759,15.01699543,30.24575424
7/31/2019,11.64007282,9.673473358,38.12751389,7.595030785,15.13603306,30.24575424
8/1/2019,11.42843628,9.469047546,37.04821777,7.378030777,14.86133099,29.06367111
8/2/2019,11.48769379,9.436338425,36.61956024,7.378030777,14.52253246,29.06367111
8/5/2019,11.08981419,9.272797585,35.21111298,7.134990692,13.65264606,29.06367111
8/6/2019,11.08134937,9.109256744,35.68569946,7.091589928,13.57939339,29.06367111
8/7/2019,10.97976398,9.182850838,35.57853317,6.926669121,13.35963154,26.96327209
8/8/2019,11.3353138,9.395453453,36.11435699,7.20443058,13.68927383,26.96327209
8/9/2019,11.25065899,9.485404015,34.82073212,7.030830383,13.41457272,26.96327209
8/12/2019,10.94590187,9.338214874,34.56813049,6.90930891,13.29553509,26.96327209
8/13/2019,11.23372841,9.452692986,35.59384537,7.100270271,13.71674252,26.96327209
8/14/2019,10.75965977,9.191027641,34.35379791,6.753068447,13.14902878,26.96327209
8/15/2019,10.39564419,8.945713997,33.59599686,6.457947254,12.72781754,26.96327209
8/16/2019,10.73426533,9.289151192,33.44290161,6.336426735,12.92010975,26.96327209
8/19/2019,10.43632603,8.951812744,33.41228485,6.128106117,12.70034885,26.96327209
8/20/2019,10.47888851,8.984723091,33.557724,6.310386658,13.15818501,26.96327209
8/21/2019,10.68318748,9.058773994,33.79501724,6.449266911,12.86516857,26.96327209
8/22/2019,10.73426437,9.099914551,33.59599686,6.518707752,12.59962559,27.41265869
8/23/2019,10.46186256,8.795485497,33.12905884,6.275666237,12.47143173,26.86557961
8/26/2019,10.22351456,8.737893105,32.76164627,6.197546005,12.38901997,27.71550751
8/27/2019,10.01921463,8.532196045,33.15968704,6.076025963,12.23335648,27.71550751
8/28/2019,10.13838863,8.614474297,33.2821579,6.08470583,12.28829765,27.71550751
8/29/2019,10.66616249,8.968268394,34.52219772,6.640227795,13.01167679,28.73151588
8/30/2019,10.95558834,9.042318344,34.88196945,6.857228756,13.14902878,28.73151588
9/2/2019,10.7768259,8.984723091,35.21876907,6.787788391,13.1398716,28.73151588
9/3/2019,10.70872593,8.902446747,34.84369659,6.718348026,12.75528908,28.73151588
9/4/2019,10.70872593,8.918902397,35.60915375,6.640227795,12.92926693,28.73151588
9/5/2019,10.78533936,9.034090996,35.60915375,6.683628082,13.04830456,28.73151588
9/6/2019,10.58103943,8.992954254,35.5555687,6.657588482,12.88348389,28.73151588
9/9/2019,11.15988827,9.24801445,36.6578331,7.195750237,13.29553509,28.73151588
9/10/2019,11.5089016,9.445479393,36.9257431,7.221790314,13.64348984,32.62947083
9/11/2019,11.26203918,9.297379494,36.70376205,7.161030293,13.26806545,33.41101074
9/12/2019,11.58551502,9.470164299,38.03565979,7.187069893,13.56107903,33.41101074
9/13/2019,11.54295158,9.445479393,38.11220551,7.05686903,13.35963154,33.41101074
9/16/2019,11.49187756,9.33852005,37.19365311,7.039509773,13.16734123,33.41101074
9/17/2019,11.55997562,9.371431351,37.43094254,7.221790314,13.42372894,33.41101074
9/18/2019,11.43229008,9.313836098,37.04821777,7.308589935,13.12155724,33.41101074
9/19/2019,11.40675068,9.313836098,36.98697662,7.161030293,13.00252056,33.41101074
9/20/2019,11.27906322,8.803713799,37.06352234,7.05686903,13.08492947,33.41101074
9/23/2019,11.24501419,9.165736198,36.81857681,7.05686903,13.24975109,33.41101074
9/24/2019,11.02368927,8.968268394,35.92299271,6.857228756,12.71587467,28.67289925
9/25/2019,11.15988827,9.025865555,36.63487244,6.987429619,12.94027042,29.50329018
9/26/2019,11.17691326,8.902446747,36.63487244,6.978749275,12.75327396,29.50329018
9/27/2019,11.09178925,9.050546646,36.48177338,6.944028378,12.5101757,29.50329018
9/30/2019,11.20245075,9.042318344,36.55066681,6.779108524,12.36992741,29.50329018
10/1/2019,11.14286327,9.132825851,36.52004623,6.718348026,12.36057663,28.06720161
10/2/2019,10.72575283,8.828396797,34.52219772,6.492667675,11.93983173,28.06720161
10/3/2019,10.87897587,8.828396797,34.78245544,6.492667675,12.22967911,28.06720161
10/4/2019,11.09178925,9.050546646,35.66273499,6.58814764,12.43537712,25.93749428
10/7/2019,10.87897587,8.803713799,35.24173355,6.431907654,12.14552975,25.93749428
10/8/2019,10.68318748,8.647388458,34.69060516,6.379826069,11.62193394,25.93749428
10/9/2019,10.65765095,8.680297852,34.95851517,6.336426735,11.62193394,26.1914959
10/10/2019,11.0492239,8.97649765,36.16028595,6.483986855,12.23902893,26.1914959
10/11/2019,11.31311321,9.132825851,37.23192596,6.657588482,12.45407581,26.1914959
10/14/2019,11.27906322,9.050546646,36.73437881,6.58814764,12.37927628,28.81943893
10/15/2019,11.48336411,9.215102196,36.67313766,6.683628082,12.73457336,29.69867516
10/16/2019,11.36418915,9.1410532,35.8234787,6.622868061,12.35122776,29.69867516
10/17/2019,11.40675068,9.165736198,35.75458908,6.622868061,12.42602634,29.30790329
10/18/2019,11.20245075,9.017636299,35.23407745,6.57946682,12.20162964,29.30790329
10/21/2019,11.26203918,9.017636299,36.13731766,6.622868061,12.51952839,29.30790329
10/22/2019,11.30459976,9.091687202,36.20621109,6.56210804,12.66912556,29.69867516
10/23/2019,11.33014011,9.124597549,36.06077957,6.492667675,12.55692577,29.69867516
10/24/2019,11.06625175,8.951812744,35.78520966,6.293026447,11.69673443,29.50329018
10/25/2019,11.27055073,9.132825851,37.17069244,6.275666237,11.33208752,30.18713951
10/28/2019,11.24501419,9.1410532,37.2778511,6.301706791,11.41623688,30.18713951
10/29/2019,11.15988827,9.034090996,37.23958206,6.397187233,11.23858929,31.01753044
10/30/2019,11.38972569,9.182190895,37.19365311,6.397187233,11.03289032,31.01753044
10/31/2019,11.43229008,9.173962593,36.12966537,6.301706791,11.03289032,29.01482582
11/1/2019,11.84088898,9.58535099,37.07883835,6.440587521,11.15443993,30.91006851
11/4/2019,12.42825222,9.889780998,38.13516998,6.58814764,11.31338787,31.84792137
11/5/2019,12.55594063,10.10370255,38.17344284,6.58814764,11.50973606,32.17031097
11/6/2019,12.53891182,10.02964973,38.03565979,6.674947739,11.50038624,32.17031097
11/7/2019,13.04966259,10.41635704,38.35715485,7.20443058,11.78088379,34.48563004
11/8/2019,12.98156261,10.37521839,37.6452713,6.952708721,11.50038624,34.19255447
11/11/2019,13.00710011,10.44926834,36.84154129,6.857228756,11.41623688,34.82756042
11/12/2019,13.04977512,10.44101334,36.6654892,6.692307949,11.07029152,34.82756042
11/13/2019,13.07538033,10.38323784,36.06842804,6.58814764,10.54669571,34.82756042
11/14/2019,13.17779732,10.55656719,35.97657394,6.58814764,10.69629383,34.82756042
11/18/2019,13.02417088,10.19340134,36.44350433,6.536067963,10.69629383,34.82756042
11/19/2019,13.05831146,10.39149284,36.87215805,6.631547928,10.84589195,34.82756042
11/21/2019,14.03981686,11.22512341,37.06352234,7.074228764,11.25728703,33.06908035
11/22/2019,14.24465466,11.3901968,38.2959137,7.126310349,11.31338787,33.06908035
11/25/2019,14.33853722,11.67908001,38.9312439,7.282550812,11.54713535,33.06908035
11/26/2019,14.73113918,11.88542366,39.20681381,7.36067009,12.03333092,33.06908035
11/27/2019,14.86769772,12.36414146,38.71691895,7.291230202,11.83698273,36.29295349
11/28/2019,14.65432644,12.08351421,38.5561676,7.317270756,11.79023361,36.29295349
11/29/2019,14.50923443,11.79463387,38.25764465,7.386711121,11.74348354,36.29295349
12/2/2019,14.89330196,11.91843891,39.29866791,7.53427124,12.41667747,34.63217163
12/3/2019,14.55190754,11.68733215,38.59444046,7.464832306,11.94918156,34.63217163
12/4/2019,14.73113918,11.85240841,38.97717285,7.64711237,12.27642822,34.63217163
12/5/2019,14.76527786,11.92669296,39.00014114,7.638432503,12.13617802,34.63217163
12/6/2019,15.0213232,12.10002041,39.30631638,7.812033176,12.46342659,34.63217163
12/9/2019,14.66285896,11.94320011,39.37520981,7.551631451,12.30447769,34.63217163
12/10/2019,15.08106518,12.18255901,39.19150162,7.638432503,12.46342659,34.63217163
12/11/2019,15.0213232,12.06700611,39.6737442,7.751272202,12.77197361,35.56026077
12/12/2019,15.28590488,12.22382927,40.53105927,8.063754082,13.18337059,36.45903015
12/13/2019,15.7809248,12.61175537,41.15107727,8.029033661,13.25816917,36.45903015
12/16/2019,15.45659924,12.62826347,40.82958221,7.916193008,13.09921932,37.09403992
12/17/2019,15.37978649,12.55397892,40.89081955,8.029033661,12.97767258,36.24410629
12/18/2019,15.21762562,12.45493317,40.92909241,8.029033661,12.83742237,36.66418457
12/19/2019,15.59315872,12.54572582,41.33478546,8.089793205,12.83742237,36.66418457
12/20/2019,16.34422684,13.24729347,41.9394989,8.098474503,12.91222286,36.66418457
12/23/2019,16.60880661,13.64347649,41.77875137,8.272073746,13.58541489,35.55048752
12/26/2019,16.97580147,13.91585159,41.9394989,8.272073746,13.55736542,35.55048752
12/27/2019,16.96726799,13.93235493,42.11578751,8.185274124,13.05247116,34.67124939
12/30/2019,17.06968498,14.12219524,41.88006973,8.254714966,13.19271851,34.67124939
1/2/2020,17.71833611,14.55138969,42.68938828,8.419635773,13.73501301,34.67124939
1/3/2020,17.42815208,14.56789684,42.37509155,8.332834244,13.632164,33.47939301
1/6/2020,17.38547707,14.36155415,42.1236496,8.176593781,13.29556847,33.24493027
1/7/2020,17.65859222,14.5266304,42.43008804,8.254714966,13.29556847,33.59662628
1/8/2020,17.72687149,14.60091305,42.43794632,8.150554657,13.27686882,33.98740005
1/9/2020,17.63298607,14.4936142,41.88006973,8.098474503,13.13661957,33.98740005
1/10/2020,17.8719635,14.65868855,41.92721558,7.933552742,13.28621864,33.10816193
1/13/2020,18.64009857,15.35200405,43.45155334,8.280754089,14.0903101,34.27070999
1/14/2020,18.28163338,15.18693161,43.71870804,8.31547451,13.86591244,34.27070999
1/15/2020,18.00852013,15.22820091,43.57727051,8.150554657,13.67891407,33.45985413
1/16/2020,18.17921257,15.31898975,43.3494072,8.393595695,13.80046368,33.45985413
1/17/2020,18.40965652,15.46755791,44.78731918,8.471716881,13.81916237,33.11793137
1/20/2020,19.00709724,16.06182861,45.0701828,8.463035583,14.11835957,33.11793137
1/21/2020,18.60595703,15.6821537,44.02514267,8.289434433,13.70696449,33.11793137
1/22/2020,18.83640099,15.78120136,44.23729706,9.443880081,14.66065598,32.34615707
1/23/2020,18.91321754,15.80596161,43.60870743,9.643520355,14.48300457,32.34615707
1/24/2020,18.49500656,15.59136391,42.27294159,9.391798973,13.94071198,31.15430069
1/27/2020,17.02701378,14.85678005,39.68784714,8.723436356,12.85612202,31.15430069
1/28/2020,17.24038506,14.8650322,40.23001099,8.714756012,12.75327396,31.40830612
1/29/2020,17.18917465,14.98058605,39.87642288,8.575875282,12.49147511,31.40830612
1/30/2020,17.70126152,15.07963181,40.46573257,8.480395317,12.53822613,31.76976776
1/31/2020,17.11236191,15.08788586,39.49927139,8.358874321,12.06138039,31.76976776
2/3/2020,17.53910065,15.02185726,40.00214386,8.419635773,12.17358017,31.76976776
2/4/2020,18.29017067,15.43454361,41.07075119,8.497755051,12.38862705,31.76976776
2/5/2020,18.26456833,15.6821537,41.63648987,8.914398193,12.43537712,31.76976776
2/6/2020,18.12800598,15.51707935,41.86435699,8.714756012,12.36057663,31.76976776
2/7/2020,17.28305626,14.85678005,40.93717957,8.350194931,11.89308262,31.76976776
