,Data,Gerdau preferenciais,Gerdau Metalúrgica preferenciais,Vale,Usiminas,CSN,ArcelorMittal Brasil
133,2016-07-15,5.072025299072266,3.4385008811950684,11.54429817199707,1.9969382286071777,7.838457107543945,20.31443977355957
134,2016-07-18,5.2108845710754395,3.479762315750122,11.704083442687988,2.149895429611206,8.014342308044434,20.31443977355957
135,2016-07-19,5.137800693511963,3.4385008811950684,11.211419105529785,2.0564217567443848,7.960812568664551,20.31443977355957
136,2016-07-20,4.991633415222168,3.3903605937957764,10.991718292236328,2.1159050464630127,7.838457107543945,20.31443977355957
137,2016-07-21,5.057407855987549,3.424746036529541,11.584245681762695,2.3283450603485107,8.259057998657227,20.31443977355957
138,2016-07-22,5.327818870544434,3.5554096698760986,11.417804718017578,2.3878285884857178,8.320234298706055,20.31443977355957
139,2016-07-25,5.357053279876709,3.576040267944336,11.59756088256836,2.438814163208008,8.396707534790039,20.31443977355957
140,2016-07-26,5.554378509521484,3.713580369949341,12.263321876525879,2.58327317237854,8.57259464263916,20.31443977355957
141,2016-07-27,5.788247108459473,3.8579978942871094,12.59620189666748,2.812708616256714,8.679656982421875,20.31443977355957
142,2016-07-28,5.715163707733154,3.81673526763916,12.676095962524414,2.880689859390259,8.679656982421875,20.31443977355957
143,2016-07-29,5.664004325866699,3.8029816150665283,12.316583633422852,3.186603546142578,8.465534210205078,20.31443977355957
144,2016-08-01,5.78093957901001,3.8923816680908203,11.917125701904297,3.263082265853882,8.167289733886719,20.31443977355957
145,2016-08-02,5.539762496948242,3.7479660511016846,11.977044105529785,3.0676369667053223,7.677862644195557,20.31443977355957
146,2016-08-03,5.737088203430176,3.796104669570923,12.529627799987793,3.365053415298462,8.11375904083252,20.31443977355957
147,2016-08-04,6.029423713684082,4.016167640686035,12.4896821975708,3.365053415298462,8.32788372039795,20.31443977355957
148,2016-08-05,6.263293743133545,4.160585880279541,12.629491806030273,3.2800774574279785,8.427295684814453,20.31443977355957
149,2016-08-08,5.956340789794922,3.995537519454956,12.636147499084473,3.1271204948425293,8.213172912597656,20.31443977355957
150,2016-08-09,6.0951995849609375,4.105569362640381,12.642805099487305,3.2290916442871094,8.366118431091309,20.31443977355957
151,2016-08-10,6.285217761993408,4.181214332580566,12.043621063232422,3.1186230182647705,8.02963924407959,20.31443977355957
152,2016-08-11,6.614095687866211,4.456297397613525,12.256661415100098,3.2120962142944336,8.396707534790039,20.31443977355957
153,2016-08-12,6.621403694152832,4.3875274658203125,11.957071304321289,3.1611111164093018,8.243762969970703,20.31443977355957
154,2016-08-15,7.096449851989746,4.731375217437744,12.269981384277344,3.3480582237243652,8.526711463928223,20.31443977355957
155,2016-08-16,7.008749961853027,4.696990966796875,12.636147499084473,3.2885749340057373,8.052580833435059,20.31443977355957
156,2016-08-17,7.249924659729004,4.813901424407959,12.72935676574707,3.322565793991089,7.907282829284668,20.31443977355957
157,2016-08-18,7.556879043579102,5.0477190017700195,12.59620189666748,3.297072649002075,7.784925937652588,20.31443977355957
158,2016-08-19,7.513028621673584,5.020211219787598,12.70272445678711,3.263082265853882,7.716101169586182,20.31443977355957
159,2016-08-22,7.067216396331787,4.738253593444824,12.236692428588867,3.0676369667053223,7.073729991912842,20.31443977355957
160,2016-08-23,7.125865459442139,4.779695510864258,12.483022689819336,3.1696088314056396,7.18079137802124,20.31443977355957
161,2016-08-24,6.678665637969971,4.448155879974365,12.08356761932373,2.914680242538452,6.676070690155029,20.31443977355957
162,2016-08-25,6.693328380584717,4.46196985244751,12.10353946685791,2.855196714401245,6.752542972564697,20.31443977355957
163,2016-08-26,6.744646072387695,4.503412246704102,11.790632247924805,3.042144298553467,6.729601860046387,20.31443977355957
164,2016-08-29,6.817957401275635,4.558668613433838,12.050278663635254,2.914680242538452,6.9207844734191895,20.31443977355957
165,2016-08-30,6.744646072387695,4.489597797393799,11.75068473815918,2.8721923828125,6.706660747528076,20.31443977355957
166,2016-08-31,6.65667200088501,4.455063343048096,11.277996063232422,2.9486703872680664,6.576656341552734,20.31443977355957
167,2016-09-01,6.561368465423584,4.379085063934326,11.610876083374023,2.923177719116211,6.729601860046387,20.31443977355957
168,2016-09-02,6.942587375640869,4.593204498291016,12.143486022949219,3.2205941677093506,7.4178571701049805,20.31443977355957
169,2016-09-05,7.067215919494629,4.682997703552246,11.917125701904297,3.2715797424316406,7.425503253936768,20.31443977355957
170,2016-09-06,7.045222282409668,4.703718662261963,12.163459777832031,3.314067840576172,7.241968631744385,20.31443977355957
171,2016-09-08,7.162520885467529,4.876394748687744,11.843893051147461,3.433034658432007,7.073729991912842,20.31443977355957
172,2016-09-09,6.795963764190674,4.731346607208252,11.224736213684082,3.2715797424316406,6.614892482757568,20.31443977355957
173,2016-09-12,6.949917793273926,4.765881538391113,11.644163131713867,3.305570363998413,6.721954345703125,20.31443977355957
174,2016-09-13,6.341433048248291,4.351457595825195,10.83193588256836,3.0506415367126465,6.224881649017334,20.31443977355957
175,2016-09-14,6.40741491317749,4.46196985244751,11.078268051147461,3.033646821975708,6.316649436950684,20.31443977355957
176,2016-09-15,6.385420322418213,4.448155879974365,11.078268051147461,3.016651153564453,6.324296951293945,20.31443977355957
177,2016-09-16,6.150824069976807,4.234036922454834,10.92514419555664,2.9061830043792725,6.125467300415039,20.31443977355957
178,2016-09-19,6.172817707061768,4.2892937660217285,11.091581344604492,2.863694190979004,6.500183582305908,20.31443977355957
179,2016-09-20,6.08484411239624,4.192594528198242,11.118213653564453,2.8891873359680176,6.492536544799805,20.31443977355957
180,2016-09-21,6.429408073425293,4.4136223793029785,11.75068473815918,3.101628065109253,6.775485515594482,20.31443977355957
181,2016-09-22,6.378089904785156,4.351457595825195,11.684109687805176,3.0676369667053223,6.806074142456055,20.31443977355957
182,2016-09-23,6.370758056640625,4.38599157333374,11.75068473815918,3.033646821975708,6.660776138305664,20.31443977355957
183,2016-09-26,6.363427639007568,4.351457595825195,11.610876083374023,2.9996564388275146,6.63018798828125,20.31443977355957
184,2016-09-27,6.326770305633545,4.310014724731445,11.717399597167969,2.914680242538452,6.58430290222168,20.31443977355957
185,2016-09-28,6.627346992492676,4.489597797393799,12.11019515991211,3.101628065109253,7.111965179443359,20.31443977355957
186,2016-09-29,6.612687587738037,4.489597797393799,11.977044105529785,3.101628065109253,6.928431034088135,20.31443977355957
187,2016-09-30,6.495387554168701,4.524134159088135,11.857206344604492,2.9996564388275146,6.9513726234436035,20.31443977355957
188,2016-10-03,6.598023891448975,4.558668613433838,12.050278663635254,3.033646821975708,7.272557735443115,20.31443977355957
189,2016-10-04,6.4880571365356445,4.448155879974365,11.75068473815918,3.042144298553467,7.203732490539551,20.31443977355957
190,2016-10-05,6.65667200088501,4.551762104034424,11.890496253967285,3.1611111164093018,7.38726806640625,20.31443977355957
191,2016-10-06,6.825289726257324,4.641555309295654,11.850550651550293,3.101628065109253,7.517271041870117,20.31443977355957
192,2016-10-07,7.08920955657959,4.800416469573975,11.98370361328125,3.186603546142578,7.609038829803467,20.31443977355957
193,2016-10-10,7.1478590965271,4.82804536819458,12.682751655578613,3.2120962142944336,7.8002190589904785,20.31443977355957
194,2016-10-11,6.9645795822143555,4.752067565917969,12.383159637451172,3.152613401412964,7.8002190589904785,20.31443977355957
195,2016-10-13,6.861943244934082,4.662275314331055,11.81726360321045,3.016651153564453,7.555507659912109,20.31443977355957
196,2016-10-14,6.92059326171875,4.710625171661377,11.99701976776123,3.025149345397949,7.815515518188477,20.31443977355957
197,2016-10-17,6.993905544281006,4.738253593444824,12.143486022949219,3.042144298553467,7.876693248748779,20.31443977355957
198,2016-10-18,7.345799922943115,4.986907005310059,12.496338844299316,3.101628065109253,8.11375904083252,20.31443977355957
199,2016-10-19,7.441104412078857,4.9592790603637695,12.396474838256836,3.1271204948425293,7.891986846923828,20.31443977355957
200,2016-10-20,7.499752044677734,5.118142127990723,12.716038703918457,3.1611111164093018,7.792572498321533,20.31443977355957
201,2016-10-21,7.800331115722656,5.304633140563965,13.255306243896484,3.365053415298462,7.8002190589904785,20.31443977355957
202,2016-10-24,7.763673782348633,5.270097732543945,13.514952659606934,3.467024803161621,7.968461036682129,20.31443977355957
203,2016-10-25,7.727019786834717,5.235562324523926,14.214000701904297,3.5520007610321045,8.174936294555664,20.31443977355957
204,2016-10-26,7.7783355712890625,5.242469787597656,14.493624687194824,3.4925177097320557,8.083168983459473,20.31443977355957
205,2016-10-27,7.844315052032471,5.325354099273682,14.646749496459961,3.535006046295166,8.274351119995117,20.31443977355957
206,2016-10-28,8.042257308959961,5.5187530517578125,14.739954948425293,3.934394359588623,8.289644241333008,20.31443977355957
207,2016-10-31,8.078912734985352,5.594730854034424,14.700008392333984,3.8324222564697266,8.213172912597656,20.31443977355957
208,2016-11-01,7.7416815757751465,5.318446636199951,14.846475601196289,3.628479242324829,7.830808639526367,20.31443977355957
209,2016-11-03,7.4484357833862305,5.131957530975342,14.620116233825684,3.3990440368652344,7.433152198791504,20.31443977355957
210,2016-11-04,7.624383449554443,5.2493767738342285,14.387101173400879,3.297072649002075,7.38726806640625,20.31443977355957
211,2016-11-07,8.144892692565918,5.525659084320068,15.399056434631348,3.594489097595215,7.884341239929199,20.31443977355957
212,2016-11-08,8.298847198486328,5.629265308380127,15.958297729492188,3.6199822425842285,8.067874908447266,20.31443977355957
213,2016-11-09,8.826689720153809,5.9608049392700195,16.64402961730957,3.636976957321167,8.289644241333008,20.31443977355957
214,2016-11-10,9.163924217224121,6.216367721557617,17.889001846313477,3.6114842891693115,8.603184700012207,20.31443977355957
215,2016-11-11,8.863347053527832,6.0091552734375,17.296476364135742,3.3310635089874268,7.968461036682129,20.31443977355957
216,2016-11-14,9.787069320678711,6.389045238494873,17.616043090820312,3.585991621017456,8.381413459777832,20.31443977355957
217,2016-11-16,9.237231254577637,6.1887383460998535,16.743894577026367,3.365053415298462,8.02963924407959,20.31443977355957
218,2016-11-17,9.391185760498047,6.195645809173584,16.470930099487305,3.3480582237243652,8.083168983459473,20.31443977355957
219,2016-11-18,9.750412940979004,6.389045238494873,16.357751846313477,3.3905465602874756,8.304940223693848,20.31443977355957
220,2016-11-21,9.926358222961426,6.430487155914307,17.19661521911621,3.475522518157959,8.763776779174805,20.31443977355957
221,2016-11-22,10.344852447509766,6.6381449699401855,18.488191604614258,3.577493667602539,9.169082641601562,20.31443977355957
222,2016-11-23,10.55042839050293,6.783505916595459,18.754493713378906,3.849416732788086,9.780863761901855,20.31443977355957
223,2016-11-24,10.278777122497559,6.748895645141602,18.36835289001465,3.747445821762085,9.612624168395996,20.31443977355957
224,2016-11-25,10.425613403320312,6.825037002563477,19.24049949645996,3.7729387283325195,9.857337951660156,20.31443977355957
225,2016-11-28,10.733976364135742,6.984241962432861,20.64525604248047,3.8919050693511963,10.201465606689453,20.31443977355957
226,2016-11-29,10.175985336303711,6.617378234863281,19.426912307739258,3.6539723873138428,9.734981536865234,20.31443977355957
227,2016-11-30,9.948386192321777,6.555081367492676,18.68126106262207,3.526508092880249,9.505562782287598,20.31443977355957
228,2016-12-01,9.507866859436035,6.271281719207764,18.954221725463867,3.416039228439331,8.91672134399414,20.31443977355957
229,2016-12-02,9.47115707397461,6.174375534057617,19.7486515045166,3.3735511302948,9.107904434204102,20.31443977355957
230,2016-12-05,9.581286430358887,6.292047500610352,19.822315216064453,3.433034658432007,9.054374694824219,20.31443977355957
231,2016-12-06,9.617996215820312,6.257438659667969,20.090185165405273,3.4075417518615723,9.169082641601562,20.31443977355957
232,2016-12-07,10.073200225830078,6.472018718719482,20.779943466186523,3.535006046295166,9.199670791625977,40.45549774169922
233,2016-12-08,9.970412254333496,6.45125150680542,20.177242279052734,3.5010151863098145,8.909075736999512,40.45549774169922
