,Data,GGBR4.SA,GGBR3.SA,VALE3.SA,USIM5.SA,CSNA3.SA
4344,2017-06-13,7.49560022354126,7.859897613525391,20.163848876953125,3.7729384899139404,5.808000564575195
4345,2017-06-14,7.297931671142578,7.94271183013916,20.15715217590332,3.755944013595581,5.730249404907227
4346,2017-06-15,7.297931671142578,7.799666404724121,19.949552536010742,3.7729384899139404,5.815775394439697
4347,2017-06-16,7.131889820098877,8.002943992614746,19.76204490661621,3.7134554386138916,5.924626350402832
4348,2017-06-19,7.282116413116455,7.716853618621826,20.52547264099121,3.6624703407287598,5.862426280975342
4349,2017-06-20,7.139795780181885,7.664154052734375,19.721864700317383,3.4925179481506348,5.963502407073975
4350,2017-06-21,7.266303062438965,7.7544965744018555,19.360240936279297,3.3480582237243652,5.862426280975342
4351,2017-06-22,7.40071964263916,7.453351020812988,19.520963668823242,3.4160397052764893,6.095679759979248
4352,2017-06-23,7.6695475578308105,7.453351020812988,19.44059944152832,3.4500296115875244,6.624386310577393
4353,2017-06-26,7.930469989776611,7.001634120941162,19.19282341003418,3.3735511302948,6.748788356781006
4354,2017-06-27,7.883029460906982,6.994105815887451,18.362430572509766,3.2205941677093506,6.554410457611084
4355,2017-06-28,8.120232582092285,6.933874607086182,18.362430572509766,3.144115924835205,6.344482421875
4356,2017-06-29,8.033258438110352,6.851061820983887,18.369125366210938,3.3905465602874756,6.585510730743408
4357,2017-06-30,8.128137588500977,6.828474044799805,17.819995880126953,3.365053653717041,6.515534400939941
4358,2017-07-03,8.223017692565918,6.979048728942871,17.86017417907715,3.365053653717041,6.328932285308838
4359,2017-07-04,8.19139289855957,7.114560604095459,18.784324645996094,3.433034658432007,6.305607318878174
4360,2017-07-05,8.373250961303711,7.325364112854004,18.995784759521484,3.424537420272827,6.2667317390441895
4361,2017-07-06,8.4839448928833,7.212435722351074,19.618593215942383,3.441532611846924,6.328932285308838
4362,2017-07-07,8.507660865783691,7.0543341636657715,19.189544677734375,3.6284797191619873,6.212306499481201
4363,2017-07-10,8.713237762451172,7.280191898345947,18.56673240661621,3.526508331298828,6.274506092071533
4364,2017-07-11,8.657890319824219,7.468409538269043,19.009620666503906,3.6199820041656494,6.422234058380127
4365,2017-07-12,8.713237762451172,7.076920032501221,19.417909622192383,3.747446298599243,6.671037197113037
4366,2017-07-13,8.634169578552246,6.828474044799805,18.21380615234375,3.6029863357543945,6.655487537384033
4367,2017-07-14,8.649986267089844,6.873645305633545,17.54255485534668,3.4160397052764893,6.616611480712891
4368,2017-07-17,8.713237762451172,6.7757744789123535,18.026960372924805,3.5520012378692627,6.647712230682373
4369,2017-07-18,8.563011169433594,7.06939172744751,18.013124465942383,3.4840197563171387,6.647712230682373
4370,2017-07-19,8.744863510131836,7.272664546966553,18.338367462158203,3.5604982376098633,6.756563186645508
4371,2017-07-20,8.594636917114258,7.4458231925964355,18.3798885345459,3.653972864151001,7.20751953125
4372,2017-07-21,8.452316284179688,7.182319641113281,18.21380615234375,3.636977434158325,7.355245113372803
4373,2017-07-24,8.665799140930176,7.453351020812988,17.930078506469727,3.518010377883911,7.510749340057373
4374,2017-07-25,8.808120727539062,7.641567230224609,18.442171096801758,3.7304513454437256,7.642923831939697
4375,2017-07-26,8.341621398925781,7.573808670043945,18.864299774169922,3.8239247798919678,7.642923831939697
