Data,Gerdau preferenciais,GP%,Gerdau Metalúrgica preferenciais,GM%,Vale,Vale%,Usiminas,Usiminas%,CSN,CSN%,ArcelorMittal Brasil,AM%
6/12/2017,7.740828991,-0.121968269,7.3649683,-0.062282085,19.53633881,-0.3348236,3.348058701,-0.008497476,5.061591148,-0.155501843,0,0
6/13/2017,7.708303928,-0.032525063,7.349396706,-0.015571594,19.19423103,-0.34210778,3.348058701,0,5.007164955,-0.054426193,0,0
6/14/2017,7.505025387,-0.203278541,7.115837097,-0.233559609,18.99770546,-0.19652557,3.365053415,0.016994714,5.030490398,0.023325443,0,0
6/15/2017,7.505025387,0,7.115837097,0,18.99770546,0,3.365053415,0,5.030490398,0,0,0
6/16/2017,7.334272861,-0.170752526,7.084694862,-0.031142235,18.60464859,-0.39305687,3.39054656,0.025493145,4.851662159,-0.178828239,0,0
6/19/2017,7.488764763,0.154491902,7.123619556,0.038924694,19.20878601,0.60413742,3.382048845,-0.008497715,4.851662159,0,0,0
6/20/2017,7.342405319,-0.146359444,6.983484268,-0.140135288,18.71382904,-0.49495697,3.314068079,-0.067980766,4.680611134,-0.171051025,0,0
6/21/2017,7.472500801,0.130095482,7.100263596,0.116779328,19.26702118,0.55319214,3.348058701,0.033990622,4.766137123,0.085525989,0,0
6/22/2017,7.610729694,0.138228893,7.279330254,0.179066658,19.66735458,0.4003334,3.424536943,0.076478242,4.921638966,0.155501843,0,0
6/23/2017,7.887188435,0.276458741,7.411680698,0.132350444,19.82748985,0.16013527,3.568995953,0.14445901,4.960514545,0.038875579,0,0
6/26/2017,8.155515671,0.268327236,7.738666058,0.32698536,19.99490166,0.16741181,3.72195363,0.152957677,5.069365978,0.108851433,0,0
6/27/2017,8.106729507,-0.048786164,7.707525253,-0.031140805,20.32244873,0.32754707,3.7134552,-0.00849843,5.357045174,0.287679196,0,0
6/28/2017,8.350664139,0.243934632,7.863231182,0.155705929,20.95570755,0.63325882,3.823924541,0.110469341,5.559196949,0.202151775,0,0
6/29/2017,8.261222839,-0.0894413,7.769806385,-0.093424797,21.03577423,0.08006668,3.840919733,0.016995192,5.34149456,-0.217702389,0,0
6/30/2017,8.358792305,0.097569466,7.909943581,0.140137196,21.10856247,0.07278824,3.908900738,0.067981005,5.582522869,0.241028309,0,0
7/3/2017,8.456367493,0.097575188,7.925512791,0.01556921,21.58168411,0.47312164,3.993876696,0.084975958,5.668048859,0.08552599,0,0
7/4/2017,8.423843384,-0.032524109,8.003368378,0.077855587,21.55984688,-0.02183723,3.968384027,-0.025492669,5.605847359,-0.0622015,0,0
7/5/2017,8.610861778,0.187018394,8.135719299,0.132350921,21.05760956,-0.50223732,4.027867317,0.05948329,5.489221573,-0.116625786,0,0
7/6/2017,8.724696159,0.113834381,8.221360207,0.085640908,21.05033112,-0.00727844,4.112843513,0.084976196,5.489221573,0,0,0
7/7/2017,8.749089241,0.024393082,8.252498627,0.03113842,21.02849388,-0.02183724,4.121340752,0.008497239,5.590298176,0.101076603,0,0
7/10/2017,8.960497856,0.211408615,8.478277206,0.225778579,21.62535477,0.59686089,4.18082428,0.059483528,5.652498722,0.062200546,0,0
7/11/2017,8.903580666,-0.05691719,8.46270752,-0.015569686,21.86555862,0.24020385,4.248804569,0.067980289,6.0179286,0.365429878,0,0
7/12/2017,8.960497856,0.05691719,8.524987221,0.062279701,21.76365662,-0.101902,4.308288097,0.059483528,6.157879829,0.139951229,0,0
7/13/2017,8.87918663,-0.081311226,8.40820694,-0.116780281,21.23957825,-0.52407837,4.265799522,-0.042488575,6.010152817,-0.147727012,0,0
7/14/2017,8.895448685,0.016262055,8.369280815,-0.038926125,21.48705864,0.24748039,4.248804569,-0.016994953,6.041253567,0.03110075,0,0
7/17/2017,8.960497856,0.065049171,8.454920769,0.085639954,21.63263512,0.14557648,4.248804569,0,6.06457901,0.023325443,0,0
7/18/2017,8.806007385,-0.154490471,8.330354691,-0.124566078,21.76365662,0.1310215,4.189321995,-0.059482574,5.979053497,-0.085525513,0,0
7/19/2017,8.993021965,0.18701458,8.493846893,0.163492202,21.76365662,0,4.248804569,0.059482574,6.103455067,0.12440157,0,0
7/20/2017,8.83853054,-0.154491425,8.291425705,-0.202421188,20.90475082,-0.8589058,4.18082428,-0.067980289,5.877976894,-0.225478173,0,0
7/21/2017,8.692169189,-0.146361351,8.252498627,-0.038927078,20.74462128,-0.16012954,4.206316948,0.025492668,5.730249405,-0.147727489,0,0
7/24/2017,8.911709785,0.219540596,8.524987221,0.272488594,21.20318604,0.45856476,4.291293144,0.084976196,5.909076691,0.178827286,0,0
7/25/2017,9.058071136,0.146361351,8.641767502,0.116780281,22.28044891,1.07726287,4.333780766,0.042487622,6.080129147,0.171052456,0,0
7/26/2017,8.578334808,-0.479736328,8.198001862,-0.44376564,21.58896255,-0.69148636,4.223311901,-0.110468865,5.808000565,-0.272128582,0,0
7/27/2017,8.594595909,0.016261101,8.182432175,-0.015569687,21.61808014,0.02911759,4.265799522,0.042487621,5.730249405,-0.07775116,0,0
7/28/2017,8.610861778,0.016265869,8.244716644,0.062284469,22.08391953,0.46583939,4.367771626,0.101972104,5.815776348,0.085526943,0,0
7/31/2017,8.667775154,0.056913376,8.275856972,0.031140328,22.78269005,0.69877052,4.393264771,0.025493145,5.924627781,0.108851433,0,0
8/1/2017,8.586466789,-0.081308365,8.182432175,-0.093424797,22.60799408,-0.17469597,4.486739159,0.093474388,5.862426281,-0.0622015,0,0
8/2/2017,8.83853054,0.252063751,8.40820694,0.225774765,22.64439011,0.03639603,4.673686504,0.186947345,5.963502884,0.101076603,0,0
8/3/2017,8.871055603,0.032525063,8.40820694,0,22.33139801,-0.3129921,4.690680504,0.016994,5.862426281,-0.101076603,0,0
8/4/2017,9.090594292,0.219538689,8.672911644,0.264704704,22.73173523,0.40033722,4.682182789,-0.008497715,6.09567976,0.233253479,0,0
8/7/2017,9.423970222,0.33337593,8.992111206,0.319199562,23.59791565,0.86618042,4.928613663,0.246430874,6.624387264,0.528707504,0,0
8/8/2017,9.326399803,-0.097570419,8.914258957,-0.077852249,23.32859612,-0.26931953,4.979599476,0.050985813,6.748788357,0.124401093,0,0
8/9/2017,9.24508667,-0.081313133,8.828619003,-0.085639954,23.23397446,-0.09462166,4.945609093,-0.033990383,6.554410934,-0.194377423,0,0
8/10/2017,9.318266869,0.073180199,8.859758377,0.031139374,22.92826462,-0.30570984,5.005092144,0.059483051,6.344481945,-0.209928989,0,0
8/11/2017,9.180037498,-0.138229371,8.7507658,-0.108992577,22.41874504,-0.50951958,4.988097191,-0.016994953,6.585511684,0.241029739,0,0
8/14/2017,9.106855392,-0.073182106,8.680693626,-0.070072174,22.78269005,0.36394501,4.937111378,-0.050985813,6.515534401,-0.069977283,0,0
8/15/2017,8.919839859,-0.187015533,8.50163269,-0.179060936,22.65166855,-0.1310215,4.843637466,-0.093473912,6.328932762,-0.186601639,0,0
8/16/2017,9.171907425,0.252067566,8.742978096,0.241345406,23.09567833,0.44400978,5.022087097,0.178449631,6.305606365,-0.023326397,0,0
8/17/2017,9.139381409,-0.032526016,8.73519516,-0.007782936,22.7098999,-0.38577843,5.07307291,0.050985813,6.266732216,-0.038874149,0,0
8/18/2017,9.090594292,-0.048787117,8.704051971,-0.031143189,22.96465874,0.25475884,5.1240592,0.05098629,6.328932762,0.062200546,0,0
8/21/2017,8.984891891,-0.105702401,8.602842331,-0.10120964,23.11023521,0.14557647,5.10706377,-0.01699543,6.212305546,-0.116627216,0,0
8/22/2017,9.253705025,0.268813134,8.696434021,0.09359169,23.1903019,0.08006669,5.302507877,0.195444107,6.274506569,0.062201023,0,0
8/23/2017,9.481787682,0.228082657,9.047413826,0.350979805,23.68526077,0.49495887,5.50645113,0.203943253,6.422234535,0.147727966,0,0
8/24/2017,9.424765587,-0.057022095,8.992815971,-0.054597855,24.66062164,0.97536087,5.735887051,0.229435921,6.67103672,0.248802185,0,0
8/25/2017,9.34331131,-0.081454277,8.891424179,-0.101391792,24.62422943,-0.03639221,5.625417233,-0.110469818,6.655488014,-0.015548706,0,0
8/28/2017,9.384037018,0.040725708,8.930422783,0.038998604,25.01000786,0.38577843,5.52344656,-0.101970673,6.616611004,-0.03887701,0,0
8/29/2017,9.327015877,-0.057021141,8.946020126,0.015597343,25.0682354,0.05822754,5.557436943,0.033990383,6.647712231,0.031101227,0,0
8/30/2017,9.628416061,0.301400184,9.141007423,0.194987297,24.99544716,-0.07278824,5.574432373,0.01699543,6.647712231,0,0,0
8/31/2017,9.652853012,0.024436951,9.180006027,0.038998604,25.53408051,0.53863335,5.854852676,0.280420303,6.756562233,0.108850002,0,0
9/1/2017,10.25564575,0.602792738,9.764967918,0.584961891,25.96352959,0.42944908,6.458183289,0.603330613,7.207519054,0.450956821,0,0
9/4/2017,10.51631165,0.2606659,10.04574776,0.280779842,26.27651787,0.31298828,6.968040466,0.509857177,7.35524559,0.147726536,0,0
9/5/2017,10.28008366,-0.23622799,9.827364922,-0.218382838,25.91257858,-0.36393929,6.857571125,-0.110469341,7.510746956,0.155501366,0,0
9/6/2017,10.51631165,0.23622799,10.03014851,0.202783588,26.05815315,0.14557457,7.078509808,0.220938683,7.642924309,0.132177353,0,0
9/7/2017,10.51631165,0,10.03014851,0,26.05815315,0,7.078509808,0,7.642924309,0,0,0
9/8/2017,9.954249382,-0.562062268,9.53878212,-0.49136639,25.09734917,-0.96080398,6.908556461,-0.169953347,7.775101185,0.132176876,0,0
9/11/2017,10.06828976,0.114040378,9.546579361,0.007797241,25.54135895,0.44400978,7.248461246,0.339904785,8.16385746,0.388756275,0,0
9/12/2017,9.93795681,-0.13033295,9.445186615,-0.101392746,25.66509628,0.12373733,7.222969055,-0.025492191,8.264931679,0.101074219,0,0
9/13/2017,9.799477577,-0.138479233,9.374994278,-0.070192337,25.30843925,-0.35665703,7.188977718,-0.033991337,8.10165596,-0.163275719,0,0
9/14/2017,9.72616291,-0.073314667,9.265799522,-0.109194756,24.4713726,-0.83706665,7.16348505,-0.025492668,8.07833004,-0.02332592,0,0
9/15/2017,9.905373573,0.179210663,9.663573265,0.397773743,24.60239029,0.13101769,7.375925064,0.212440014,8.435985565,0.357655525,0,0
9/18/2017,9.986830711,0.081457138,9.593379021,-0.070194244,24.92993736,0.32754707,7.902778625,0.526853561,8.72366333,0.287677765,0,0
9/19/2017,9.693580627,-0.293250084,9.320397377,-0.272981644,24.68973541,-0.24020195,7.817801476,-0.084977149,8.474861145,-0.248802185,0,0
9/20/2017,9.636559486,-0.057021141,9.094211578,-0.226185799,24.14382553,-0.54590988,7.94526577,0.127464294,8.202732086,-0.272129059,0,0
9/21/2017,9.408474922,-0.228084564,8.977217674,-0.116993904,23.66341972,-0.48040581,8.089726448,0.144460678,7.961702347,-0.241029739,0,0
9/22/2017,9.212975502,-0.19549942,8.76663208,-0.210585594,23.22669411,-0.43672561,7.987753391,-0.101973057,7.55739975,-0.404302597,0,0
9/25/2017,8.936015129,-0.276960373,8.517048836,-0.249583244,22.62983513,-0.59685898,6.993533134,-0.994220257,7.308594704,-0.248805046,0,0
9/26/2017,9.050056458,0.114041329,8.602842331,0.085793495,22.92826462,0.29842949,7.104002476,0.110469342,7.378571033,0.069976329,0,0
9/27/2017,9.090786934,0.040730476,8.657436371,0.05459404,23.24125671,0.31299209,6.772594452,-0.331408024,7.207519054,-0.171051979,0,0
9/28/2017,8.846408844,-0.24437809,8.384456635,-0.272979736,23.11023521,-0.1310215,6.44968605,-0.322908402,7.059790611,-0.147728443,0,0
9/29/2017,8.993037224,0.14662838,8.602842331,0.218385696,23.19758415,0.08734894,6.611141205,0.161455155,7.471871853,0.412081242,0,0
10/2/2017,8.960450172,-0.032587052,8.501449585,-0.101392746,23.21941757,0.02183342,6.704614639,0.093473434,7.681801319,0.209929466,0,0
10/3/2017,9.286287308,0.325837136,8.891424179,0.389974594,23.78716469,0.56774712,7.358930111,0.654315472,8.443759918,0.761958599,0,0
10/4/2017,9.261850357,-0.024436951,8.813429832,-0.077994347,23.73621559,-0.0509491,7.664843559,0.305913448,8.366010666,-0.077749252,0,0
10/5/2017,9.025622368,-0.236227989,8.579444885,-0.233984947,23.4887352,-0.24748039,7.613858223,-0.050985336,8.187180519,-0.178830147,0,0
10/6/2017,8.76495266,-0.260669708,8.298663139,-0.280781746,23.39410782,-0.09462738,7.94526577,0.331407547,7.969478607,-0.217701912,0,0
10/9/2017,8.716079712,-0.048872948,8.267463684,-0.031199455,22.92826462,-0.4658432,7.800805569,-0.144460201,7.697350025,-0.272128582,0,0
10/10/2017,9.082641602,0.36656189,8.657436371,0.389972687,22.79724503,-0.13101959,8.030240059,0.22943449,7.775101185,0.07775116,0,0
10/11/2017,8.976743698,-0.105897904,8.517048836,-0.140387535,22.63711166,-0.16013337,8.242681503,0.212441444,7.502972603,-0.272128582,0,0
10/12/2017,8.976743698,0,8.517048836,0,22.63711166,0,8.242681503,0,7.502972603,0,0,0
10/13/2017,9.318868637,0.342124939,8.813429832,0.296380996,23.95457458,1.31746292,8.769532204,0.526850701,7.946153641,0.443181038,0,0
10/16/2017,9.30257988,-0.016288757,8.930422783,0.116992951,24.27484322,0.32026864,8.735543251,-0.033988953,7.876176834,-0.069976807,0,0
10/17/2017,9.221118927,-0.081460953,8.774433136,-0.155989647,23.71437836,-0.56046486,8.45512104,-0.280422211,7.674023628,-0.202153206,0,0
10/18/2017,9.4980793,0.276960373,9.055210114,0.280776978,23.4887352,-0.22564316,8.208690643,-0.246430397,7.705125809,0.031102181,0,0
10/19/2017,9.546954155,0.048874855,9.117609024,0.06239891,24.02008438,0.53134918,8.57408905,0.365398407,7.666248322,-0.038877487,0,0
10/20/2017,9.514373779,-0.032580376,9.08641243,-0.031196594,23.98369408,-0.0363903,8.582586288,0.008497238,7.899503708,0.233255386,0,0
10/23/2017,9.473642349,-0.04073143,9.031814575,-0.054597855,23.80900002,-0.17469406,8.200192451,-0.382393837,7.650699615,-0.248804093,0,0
10/24/2017,9.791332245,0.317689896,9.351592064,0.319777489,24.62422943,0.81522941,8.514605522,0.314413071,7.790651321,0.139951706,0,0
10/25/2017,9.815768242,0.024435997,9.343794823,-0.007797241,24.42041969,-0.20380974,8.421131134,-0.093474388,7.697350025,-0.093301296,0,0
10/26/2017,9.563245773,-0.252522469,9.039611816,-0.304183007,23.77988625,-0.64053344,8.31066227,-0.110468864,7.417446613,-0.279903412,0,0
10/27/2017,9.432912827,-0.130332946,9.024015427,-0.015596389,23.69254112,-0.08734513,7.758317471,-0.552344799,7.044241905,-0.373204708,0,0
10/30/2017,9.164099693,-0.268813134,8.688638687,-0.33537674,23.54696274,-0.14557838,7.409916401,-0.34840107,6.647712231,-0.396529674,0,0
10/31/2017,8.919723511,-0.244376182,8.45465374,-0.233984947,23.36499214,-0.1819706,7.486395359,0.076478958,6.554410934,-0.093301297,0,0
11/1/2017,8.691637993,-0.228085518,8.267463684,-0.187190056,23.8890686,0.52407646,7.214470863,-0.271924496,6.344481945,-0.209928989,0,0
11/2/2017,8.691637993,0,8.267463684,0,23.8890686,0,7.214470863,0,6.344481945,0,0,0
11/3/2017,8.781242371,0.089604378,8.353259087,0.085795403,24.41314316,0.52407456,7.095504761,-0.118966102,6.204531193,-0.139950752,0,0
11/6/2017,8.927868843,0.146626472,8.517048836,0.163789749,24.99544716,0.582304,7.537380695,0.441875934,6.531085014,0.326553821,0,0
11/7/2017,8.610178947,-0.317689896,8.189469337,-0.327579499,24.39858627,-0.59686089,6.88306427,-0.654316425,6.251181602,-0.279903412,0,0
11/8/2017,8.716079712,0.105900765,8.314260483,0.124791146,24.7042942,0.30570793,7.435408115,0.552343845,6.430009365,0.178827763,0,0
11/9/2017,8.528722763,-0.187356949,8.111474991,-0.202785492,23.87451172,-0.82978248,7.239964485,-0.19544363,6.103455067,-0.326554298,0,0
11/10/2017,8.373950005,-0.154772758,7.79949522,-0.311979771,23.85267258,-0.02183914,7.316442966,0.076478481,5.971277714,-0.132177353,0,0
11/13/2017,8.504283905,0.1303339,8.15827179,0.35877657,24.1219902,0.26931762,7.613858223,0.297415257,6.11900425,0.147726536,0,0
11/14/2017,8.105135918,-0.399147987,7.986681461,-0.171590329,23.4086647,-0.7133255,7.036020756,-0.577837467,5.761349678,-0.357654572,0,0
11/15/2017,8.105135918,0,7.986681461,0,23.4086647,0,7.036020756,0,5.761349678,0,0,0
11/16/2017,8.349513054,0.244377136,7.885289192,-0.101392269,23.72893143,0.32026673,7.307945251,0.271924495,5.714699745,-0.046649933,0,0
11/17/2017,8.58574295,0.236229896,7.916487694,0.031198502,23.96185493,0.2329235,7.418412685,0.110467434,6.002378464,0.287678719,0,0
11/20/2017,8.58574295,0,7.916487694,0,23.96185493,0,7.418412685,0,6.002378464,0,0,0
11/21/2017,8.577595711,-0.008147239,7.737099171,-0.179388523,24.78435898,0.82250405,7.94526577,0.526853085,5.940177441,-0.062201023,0,0
11/22/2017,8.732809067,0.155213356,7.893561363,0.156462192,25.28660202,0.50224304,7.953763008,0.008497238,6.165654659,0.225477218,0,0
11/23/2017,8.863516808,0.130707741,8.026556969,0.132995606,25.62142754,0.33482552,7.851791382,-0.101971626,6.258956909,0.09330225,0,0
11/24/2017,8.798163414,-0.065353394,8.018731117,-0.007825852,26.05087471,0.42944717,7.800805569,-0.050985813,6.165654659,-0.09330225,0,0
11/27/2017,9.035068512,0.236905098,8.057847977,0.03911686,25.77427864,-0.27659607,7.987753391,0.186947822,6.220080853,0.054426194,0,0
11/28/2017,8.969716072,-0.06535244,7.768390656,-0.289457321,26.38570023,0.61142159,7.877284527,-0.110468864,6.049028873,-0.17105198,0,0
11/29/2017,9.067747116,0.098031044,7.651044369,-0.117346287,25.98536873,-0.4003315,7.562871933,-0.314412594,5.846877098,-0.202151775,0,0
11/30/2017,9.051409721,-0.016337395,7.463288784,-0.187755585,25.57775497,-0.40761376,7.273953915,-0.288918018,5.722474575,-0.124402523,0,0
12/1/2017,9.026901245,-0.024508476,7.369410515,-0.093878269,25.82522774,0.24747277,7.545876026,0.271922111,5.776900291,0.054425716,0,0
12/4/2017,9.222959518,0.196058273,7.549343586,0.179933071,26.80787468,0.98264694,7.630853176,0.08497715,5.846877098,0.069976807,0,0
12/5/2017,9.092252731,-0.130706787,7.643222332,0.093878746,26.21828651,-0.58958817,7.307945251,-0.322907925,5.644723415,-0.202153683,0,0
12/6/2017,9.092252731,0,7.752743721,0.109521389,26.02903748,-0.18924903,7.520385742,0.212440491,5.831326008,0.186602593,0,0
12/7/2017,9.206622124,0.114369393,7.635398388,-0.117345333,25.72332954,-0.30570794,7.4269104,-0.093475342,5.683598518,-0.14772749,0,0
12/8/2017,9.557894707,0.351272583,7.643222332,0.007823944,25.82522774,0.1018982,7.358930111,-0.067980289,5.730249405,0.046650887,0,0
12/11/2017,9.672261238,0.114366531,7.799682617,0.156460285,26.02903748,0.20380974,7.596862316,0.237932205,5.823550701,0.093301296,0,0
12/12/2017,9.802967072,0.130705834,7.83880043,0.039117813,26.33474731,0.30570983,7.545876026,-0.05098629,6.0179286,0.194377899,0,0
12/13/2017,9.598739624,-0.204227448,7.88573885,0.04693842,26.2837944,-0.05095291,7.384422779,-0.161453247,5.940177441,-0.077751159,0,0
12/14/2017,9.672261238,0.073521614,7.768390656,-0.117348194,26.37842369,0.09462929,7.358930111,-0.025492668,5.940177441,0,0,0
12/15/2017,9.85198307,0.179721832,7.823153973,0.054763317,26.85154724,0.47312355,7.367427826,0.008497715,6.041253567,0.101076126,0,0
12/18/2017,9.786627769,-0.065355301,7.956145287,0.132991314,27.54303169,0.69148445,7.256958485,-0.110469341,5.839100838,-0.202152729,0,0
12/19/2017,9.892829895,0.106202126,7.823153973,-0.132991314,27.55030441,0.00727272,7.307945251,0.050986766,5.761349678,-0.07775116,0,0
12/20/2017,10.02353477,0.130704875,8.057847977,0.234694004,28.49655914,0.94625473,7.639351368,0.331406117,6.049028873,0.287679195,0,0
12/21/2017,10.20325565,0.17972088,8.214310646,0.156462669,28.91872978,0.42217064,7.690337658,0.05098629,6.18120575,0.132176877,0,0
12/22/2017,10.16240978,-0.04084587,8.198663712,-0.015646934,29.27178383,0.35305405,7.605360985,-0.084976673,6.258956909,0.077751159,0,0
12/25/2017,10.16240978,0,8.198663712,0,29.27178383,0,7.605360985,0,6.258956909,0,0,0
12/26/2017,10.10522556,-0.05718422,8.253425598,0.054761886,29.31591988,0.04413605,7.639351368,0.033990383,6.274506569,0.01554966,0,0
12/27/2017,10.08888817,-0.01633739,8.151725769,-0.101699829,29.32327652,0.00735664,7.732825756,0.093474388,6.492209911,0.217703342,0,0
12/28/2017,10.11339474,0.02450657,8.11260891,-0.039116859,29.61753845,0.29426193,7.732825756,0,6.515534401,0.02332449,0,0
12/29/2017,10.11339474,0,8.11260891,0,29.61753845,0,7.732825756,0,6.515534401,0,0,0
1/2/2018,10.59537506,0.48198032,8.511591911,0.398983001,30.69160271,1.07406426,8.157706261,0.424880505,6.748788357,0.233253956,52.78474045,52.78474045
1/3/2018,10.57903576,-0.0163393,8.519414902,0.007822991,30.50768471,-0.183918,8.42963028,0.271924019,6.997590542,0.248802185,54.51854324,1.73380279
1/4/2018,11.15087605,0.57184029,8.887103081,0.367688179,30.63274193,0.12505722,8.905495644,0.475865364,7.215293884,0.217703342,53.94060898,-0.57793426
1/5/2018,11.01200199,-0.13887406,8.761932373,-0.125170708,31.11091995,0.47817802,8.52310276,-0.382392884,7.378571033,0.163277149,53.55531693,-0.38529205
1/8/2018,11.39595127,0.38394928,9.168735504,0.406803131,31.80244064,0.69152069,8.616576195,0.093473435,7.736224174,0.357653141,54.71118927,1.15587234
1/9/2018,11.46130371,0.06535244,9.184382439,0.015646935,31.68473434,-0.1177063,8.710049629,0.093473434,7.946153641,0.209929467,55.58771896,0.87652969
1/10/2018,11.30609035,-0.15521336,9.098327637,-0.086054802,31.24334145,-0.44139289,8.710049629,0,7.969478607,0.023324966,56.05970764,0.47198868
1/11/2018,12.22920227,0.92311192,9.661596298,0.563268661,31.85393715,0.6105957,9.177417755,0.467368126,8.435985565,0.466506958,56.83028412,0.77057648
1/12/2018,12.22920227,0,9.982344627,0.320748329,32.03784943,0.18391228,9.364365578,0.186947823,8.171630859,-0.264354706,57.40821838,0.57793426
1/15/2018,12.10666561,-0.12253666,10.07622051,0.093875883,31.97899246,-0.05885697,9.602298737,0.237933159,8.381559372,0.209928513,57.40821838,0
1/16/2018,11.81257725,-0.29408836,9.716355324,-0.359865186,31.11827469,-0.86071777,9.313381195,-0.288917542,8.148305893,-0.233253479,57.60086823,0.19264985
1/17/2018,12.25371075,0.4411335,9.896287918,0.179932594,31.74358368,0.62530899,9.474835396,0.161454201,8.474861145,0.326555252,57.60086823,0
1/18/2018,11.87792778,-0.37578297,9.708534241,-0.187753677,31.53024101,-0.21334267,9.287887573,-0.186947823,8.194956779,-0.279904366,56.92660141,-0.67426682
1/19/2018,11.56750393,-0.31042385,9.63812542,-0.070408821,31.54496193,0.01472092,9.712768555,0.424880982,8.303808212,0.108851433,57.11925125,0.19264984
1/22/2018,11.42045689,-0.14704704,9.606832504,-0.031292916,31.3757534,-0.16920853,9.559811592,-0.152956963,8.358233452,0.05442524,57.02293015,-0.0963211
1/23/2018,11.19989109,-0.2205658,9.348669052,-0.258163452,30.11042595,-1.26532745,9.109437943,-0.450373649,7.977254868,-0.380978584,57.02293015,0
1/24/2018,11.55116558,0.35127449,9.544247627,0.195578575,30.73573303,0.62530708,9.602298737,0.492860794,8.443759918,0.46650505,57.02293015,0
1/25/2018,11.55116558,0,9.544247627,0,30.73573303,0,9.602298737,0,8.443759918,0,57.02293015,0
1/26/2018,12.20469475,0.65352917,9.692887306,0.148639679,30.47825623,-0.2574768,9.695773125,0.093474388,8.459310532,0.015550614,56.83028412,-0.19264603
1/29/2018,11.94328213,-0.26141262,9.716355324,0.023468018,30.81665611,0.33839988,9.814740181,0.118967056,8.334909439,-0.124401093,57.11925125,0.28896713
1/30/2018,12.02497482,0.08169269,9.700708389,-0.015646935,30.50768471,-0.3089714,9.840232849,0.025492668,8.420433998,0.085524559,56.22345352,-0.89579773
1/31/2018,11.7635603,-0.26141452,9.669416428,-0.031291961,30.49296761,-0.0147171,10.07816601,0.237933161,8.544836044,0.124402046,55.96337891,-0.26007461
2/1/2018,11.94328213,0.17972183,9.739826202,0.070409774,30.74309349,0.25012588,9.942203522,-0.135962488,8.64591217,0.101076126,55.96337891,0
2/2/2018,11.90243626,-0.04084587,9.599010468,-0.140815734,30.0147934,-0.72830009,10.02717972,0.084976198,8.373785019,-0.272127151,53.458992,-2.50438691
2/5/2018,11.22439671,-0.67803955,9.223499298,-0.37551117,29.68374825,-0.33104515,9.653285027,-0.373894693,7.891727448,-0.482057571,54.42221832,0.96322632
2/6/2018,11.90243626,0.67803955,9.536423683,0.312924385,31.24334145,1.5595932,9.942203522,0.288918495,8.194956779,0.303229331,54.42221832,0
2/7/2018,11.48581314,-0.41662312,9.466016769,-0.070406914,30.68424225,-0.5590992,9.857227325,-0.084976197,7.907278538,-0.287678241,54.42221832,0
2/8/2018,11.24073696,-0.24507618,9.466016769,0,30.59596062,-0.08828163,9.627791405,-0.22943592,7.806202888,-0.10107565,51.53254318,-2.88967514
2/9/2018,11.46130371,0.22056675,9.426900864,-0.039115905,30.8975811,0.30162048,9.542816162,-0.084975243,7.689576626,-0.116626262,50.76196671,-0.77057647
2/14/2018,12.22103214,0.75972843,9.763295174,0.33639431,32.74407578,1.84649468,10.17163944,0.628823278,8.358233452,0.668656826,54.9038353,4.14186859
2/15/2018,12.25371075,0.03267861,9.951051712,0.187756538,33.80342865,1.05935287,10.30760193,0.13596249,8.210508347,-0.147725105,54.9038353,0
2/16/2018,13.01343918,0.75972843,10.23268414,0.281632428,33.86227798,0.05884933,10.29910278,-0.00849915,8.264931679,0.054423332,54.9038353,0
2/19/2018,13.66697311,0.65353393,10.60037327,0.36768913,34.17124939,0.30897141,10.31609917,0.01699639,8.342681885,0.077750206,54.9038353,0
2/20/2018,13.19316196,-0.47381115,10.303092,-0.29728127,33.47973251,-0.69151688,10.28210831,-0.03399086,8.109431267,-0.233250618,55.47213745,0.56830215
2/21/2018,13.31569862,0.12253666,10.53778744,0.23469544,32.95742035,-0.52231216,10.32459545,0.04248714,8.055005074,-0.054426193,55.46250916,-0.00962829
2/22/2018,13.16048527,-0.15521335,10.36567783,-0.17210961,33.59744644,0.64002609,10.20562935,-0.1189661,7.953927994,-0.10107708,55.25059891,-0.21191025
2/23/2018,13.57711411,0.41662884,10.74901295,0.38333512,33.8990593,0.30161286,10.3670826,0.16145325,7.977254868,0.023326874,53.99840164,-1.25219727
2/26/2018,13.91204643,0.33493232,10.81942081,0.07040786,34.87012482,0.97106552,10.83445263,0.46737003,8.459310532,0.482055664,55.38544464,1.387043
2/27/2018,13.60161781,-0.31042862,10.62384319,-0.19557762,34.81863022,-0.0514946,10.74947453,-0.0849781,8.272708893,-0.186601639,54.89420319,-0.49124145
2/28/2018,13.57711411,-0.0245037,10.59254932,-0.03129387,33.14133453,-1.67729569,10.46905518,-0.28041935,7.891727448,-0.380981445,53.76723099,-1.1269722
3/1/2018,14.01007462,0.43296051,10.94459152,0.3520422,32.69994354,-0.44139099,10.02717972,-0.44187546,7.541849613,-0.349877835,53.05444336,-0.71278763
3/2/2018,13.80584621,-0.20422841,10.70989609,-0.23469543,32.1849823,-0.51496124,9.63629055,-0.39088917,7.160868168,-0.380981445,52.42834091,-0.62610245
3/5/2018,13.94472313,0.13887692,10.75683594,0.04693985,32.14819717,-0.03678513,9.466339111,-0.169951439,7.059790611,-0.101077557,51.55181122,-0.87652969
